userID,年龄,所在省,所在地,creditedNum,文凭,性别,身高,自我介绍,学历认证,身份认证,手机认证,芝麻信用认证,身份通认证,昵称,照片,恋爱状态,标签,住房,体型,体重,偏爱约会方式,公司性质,公司行业,厨艺状况,本人婚姻状况,要求伴侣婚姻状况,要求伴侣学历,宗教信仰,家中排行,家乡,家务分工,属相,工作状况,希望对方看重,要求伴侣年龄,恋爱类型,想何时结婚,户口,所在地区,所学专业,择偶要求_有无子女,掌握语言,星座,是否吸烟,是否喝酒,是否想要小孩,要求伴侣月收入,月薪,有无子女,期待婚礼形式,母亲工作,毕业学校,民族,父亲工作,父母医保,父母情况,父母经济,生活作息,相貌自评,职业,血型,要求伴侣购房情况,购车,要求伴侣身高
4793551,36,广东,广东深圳,2,本科,男,168,想找一个适合自己的人好好来爱，期望遇见你，用我们自己的故事来诠释爱情............f,0,1,1,0,1,Flangse,有,已经结婚了,自信/科研人员/无神论/身材匀称,需要时购置,匀称,60,,,制造业,,已婚,未婚,不限,无神论,,湖北省其它,,鸡,,,21~27岁,作家型,,,广东省,,不限,,处女座,不吸烟，但不反感,兴致时小酌,想,"2000以下,4000-5000,7000-10000",2000-5000,没有,,,,汉族,,,,,,8,科研,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,155~170厘米
50573039,41,天津,天津和平,0,本科,男,172,做人要厚道！做人要坦诚！做人要理解！做人要宽容！做人要慈悲！做人要特别！,0,0,0,0,0,羽风,无,已经结婚了,身材健壮/高管/有神论,,健壮,70,,,,,已婚,不限,不限,佛教,,天津和平,,蛇,,,25~29岁,领袖型,,,天津市,,不限,,双子座,,,还没想好,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",,没有,,,,汉族,,,,,,5,,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~170厘米
56116449,30,辽宁,辽宁沈阳,1,本科,男,172,嗨~！大家好，他们都管我叫小欣，比较幽默，性格属于双重性格，有时候很不爱说话，有时候却滔滔不绝。张像还算可以吧，现在有固定的工作，我想找个女朋友最好是属于贤内助那种的，脾气不要太暴躁，温柔，体贴，懂事，孝顺就好了。可以联系我，，,0,0,1,0,0,小欣,有,,身材匀称/无神论,与父母同住,匀称,63,,,汽车,,未婚,未婚,不限,无神论,,,,兔,,,21~23岁,表演者型,,,辽宁省,,不限,中文(普通话),魔羯座,社交时偶尔吸烟,兴致时小酌,还没想好,2000以下,2000-5000,没有,,,沈阳广播电视大学,汉族,,,,,,7,技工,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,158~165厘米
56553985,41,北京,北京东城,3,本科,男,174,。。。,1,1,1,0,1,斯诺,有,已经结婚了,自信/名校/高收入/身材健壮/无神论,,健壮,79,,,计算机/网络,,已婚,未婚,不限,无神论,,北京东城,,龙,,,22~27岁,公务员型,,,北京市,,不限,中文(普通话),处女座,不吸烟，但不反感,兴致时小酌,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",20000-50000,没有,,,郑州大学,汉族,,,,,,8,计算机/互联网,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,165~172厘米
57222550,30,安徽,安徽滁州,1,高中,男,183,我的生活很开的开人活着开心就好我希望我的另一半能和我一起开创未来,0,0,1,0,0,爱情的港湾,有,正在恋爱中,高个子/无神论,与父母同住,,,,,,,未婚,不限,不限,无神论,,,,兔,,,20~23岁,挑战者型,,,安徽省,,不限,,天蝎座,不吸烟，但不反感,不喝酒,,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,,其它,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,165~172厘米
74729964,30,山东,山东泰安,0,本科,男,188,我是3G百合用户，在百合，我希望自己不是这里的一个过客，而是盼望在这里建成自己的家园，期待与我一样的另一半的到来。,0,0,0,0,0,对不起朋友，不要写信了，,无,正在恋爱中,警察/身材健壮/高个子/无神论,,健壮,75,,,政府机关,,未婚,未婚,不限,无神论,,,,兔,,,22~24岁,,,,山东省,,不限,中文(普通话),处女座,不吸烟，但不反感,不喝酒,,"4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,,警察/其它,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,167~176厘米
50042829,37,上海,上海虹口,1,本科,男,172,我兴趣爱好很多，性格也比较外向，为人比较随和，还算比较会做家务（烹饪差点），想找个能疼人关心人的女人相伴。,0,0,1,0,0,云淡风清,有,,身材匀称/有房/公务员/有神论,已购房(无贷款),匀称,65,,,政府机关,,离异,不限,不限,其它,,上海虹口,,鸡,,,20~32岁,哲学家型,,,上海市,,不限,,巨蟹座,社交时偶尔吸烟,兴致时小酌,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,,,,汉族,,,,,,7,公务员,O型,已购房(无贷款),,160~172厘米
57136143,30,辽宁,辽宁葫芦岛,1,大专,男,182,你要想找一帅哥就别来了，你要想找一钱包就别见了。硕士学历以上的免谈，女企业家免谈(小商小贩除外)，省得咱们互相都会失望。刘德华和阿汤哥那种才貌双全的郎君是不会来征婚的，当然我也没做诺丁山的梦。您要真是天上掉下来的仙女，我也接不住，没期待您长得跟画报封面一样看一眼就魂飞魄散。外表时尚，内心保守，身心都健康的一般人就行。要是多少还有点婉约那就更靠谱了。我喜欢会叠衣服的女人，每次洗完烫平叠得都像刚从商店里买回来的一样。说得够具体了吧。自我介绍一下：我岁数已经不小了，留学生身份出去的，在国外生活过十几年，没正经上过学，蹉跎中练就一身生存技能，现在学无所成海外归来，实话实说，应该定性为一只没有公司、没有股票、没有学位的“三无伪海龟”。性格OPEN，人品五五开，不算老实，但天生胆小，杀人不犯法我也下不去手，总体而言属于对人群对社会有益无害的一类。,0,0,1,0,0,似水年华,有,已经结婚了,无神论/高个子/身材高挑/有房,已购房(无贷款),高挑,75,,,其它,,已婚,未婚,不限,无神论,,辽宁盘锦,,龙,,,18~25岁,照顾者型,,,辽宁省,,不限,中文(普通话),金牛座,不吸烟，但不反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,1,其它,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~180厘米
50632029,39,北京,北京海淀,2,本科,男,178,在这里我已经找到了我的终生伴侣，非常感谢百合网，同时希望我的朋友你也好运！,1,0,1,0,1,小兔黑的笨笨,有,已经结婚了,无神论/自信/高管/身材健壮,,健壮,80,,,,,已婚,未婚,不限,无神论,,辽宁大连,,羊,,,22~27岁,主人型,,,北京市,,不限,,水瓶座,,,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",,没有,,,,汉族,,,,,,9,,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,162~180厘米
54916686,46,黑龙江,黑龙江哈尔滨,3,本科,男,181,我是个温柔，善良的人。喜欢跑步，看书。。。。。希望找到与我这辈子的她。希望有缘相识，级别低看不到消息，,0,1,1,0,1,雪轩,有,已经结婚了,无神论/高个子/有房/少数民族/自信,已购房(无贷款),健壮,90,,,其它,,已婚,不限,不限,无神论,,黑龙江哈尔滨,,鼠,,,27~32岁,公务员型,,,黑龙江省,,不限,,双子座,社交时偶尔吸烟,兴致时小酌,想,"2000以下,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,回族,,,,,,8,其它,A型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,163~175厘米
917788,36,广东,广东广州,3,本科,男,195,好好爱老婆，好好爱生活，从此，便是我一生的追求！,0,1,1,0,1,我爱老婆,无,已经结婚了,身材苗条/高个子/无神论,,较瘦,63,,,计算机/网络,,已婚,未婚,不限,无神论,,广东广州,,鸡,,,64~66岁,公务员型,,,香港特别行政区,,不限,,天秤座,不吸烟，但不反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,有，和我住一起,,,,汉族,,,,,,7,退休,O型,,,184~191厘米
57577359,33,内蒙古,内蒙古包头,1,本科,男,175,3我属于沉着稳重型的，8对家庭有较强的责任心，00孝敬父母，1希望在这虚幻的世界里找到我的另一半。7858(扣扣）,0,0,1,0,0,永不言弃,有,正在恋爱中,无神论/身材健壮,住单位房,健壮,73,,,,,未婚,未婚,不限,无神论,,内蒙古包头,,鼠,,,22~24岁,专家型,,,内蒙古自治区,,不限,,狮子座,不吸烟，但不反感,不喝酒,,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,2,其它,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,153~158厘米
61801304,39,河南,河南平顶山,3,大专,男,173,自信，有活力！诚实！相信我！我就是你的另一半。。。,0,1,1,0,1,小东,无,正在恋爱中,身材匀称/厨艺不错/想结婚/有房/随和,已购房(无贷款),匀称,70,彼此相依相偎,,科研/教育,能做几样可口的小菜,未婚,未婚,不限,基督教,老二,,看各自闲忙，协商分担,马,,性格，心灵,21~29岁,记者型,一年以内,,河南省,,不限,"中文(普通话),中文(广东话),英语",处女座,不吸，很反感,社交需要喝,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,简单就好，无所谓,,,汉族,,,父母健在,,偶尔懒散,,教育/培训,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~170厘米
58138581,32,辽宁,辽宁沈阳,2,本科,男,180,喜欢平平淡淡的幸福，喜欢简简单单的两个人在一起的生活，钱不要求多，足够便可，人总要向前看，我不在乎你的过去，只关心我们的未来！细细的呵护~把家营造成我们永远温暖的归宿。我是一个简单的人，虽然年纪再不断的长大，但是做老师的父亲教会了我很多，在家里我们就像个孩子一样活泼开心，在工作上你将会看到一个严肃认真的状态。并不是我虚伪而是工作的需要，呵呵~希望能够找到一个知心珍惜我的人。,0,0,1,0,1,Darren,有,正在恋爱中,高个子/工作轻松/身材匀称/随和/厨艺不错,需要时购置,匀称,64,牵手漫步在公园,私营企业,房地产建筑业,能做几样可口的小菜,未婚,未婚,不限,佛教,独生子女,吉林白山,一起分工合作,牛,朝九晚五,性格，心灵,19~33岁,作家型,时机成熟时就结婚,,辽宁省,化学类,不限,"中文(普通话),英语",射手座,不吸，很反感,兴致时小酌,还没想好,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,户外婚礼，温馨浪漫,,西安工大,汉族,,,父母健在,,偶尔熬夜,3,人力资源,A型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~175厘米
66574644,30,山西,山西太原,3,大专,男,182,不爱那么多，只爱一点点，别人的爱情像海深，我的爱情浅不爱那么多，只爱一点点，别人的爱情像天长，我的爱情久不爱那么多，只爱一点点。。。来这里只想谈一场永不分手的爱情，以结婚为目的的恋爱，与她相伴永远快捷发信和打招呼的就免发吧，如果你真诚会用键盘敲出你想说的话只想找个自己喜欢和喜欢自己的人好好的专心的爱一辈子一生唯一只爱你一人本人和照片上看起来还是有点差别的我虽然不是外貌协会的但想找一个外在美与内在美同样具备的人也就是说能带的出去的异地恋对于我来说是巨大障碍是没有结果的爱情家庭条件一般就可以古语说的门当户对还是有一定道理的身高在163以上这样看起来比较搭最好是太原本地的或者是将来在太原生活的我父亲和我都是国企职工家里没有什么负担暂时没车但有能力购买非诚勿扰骗子和托还有没有诚意的人不已结婚为目的的请绕行谢谢，有心人会注意到我的,0,1,1,0,1,不会迷失的阿苏尔格拉纳,无,,有房/身材匀称/高个子/无神论/工作轻松,已购房(无贷款),匀称,74,共赴浪漫之旅,国有企业,,不太会，但愿为心爱的人学习,已婚,未婚,不限,无神论,老三,山西太原,看各自闲忙，协商分担,兔,工作时间自由,,21~24岁,记者型,两年以内,,山西省,管理类,不限,中文(普通话),天秤座,社交时偶尔吸烟,社交需要喝,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,,,,汉族,,,父母健在,,早睡早起,,其它,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",需要时购置,162~182厘米
7127432,37,江苏,江苏苏州,1,本科,男,174,做公司让我变的成熟，做人让变的稳重．昔日的爱人已远离，不想错过今生真正属于我的那个爱人．,0,0,0,0,1,mornwind,有,已经结婚了,高管/有神论/身材匀称,需要时购置,匀称,60,,,计算机/网络,,已婚,未婚,不限,佛教,,江苏泰州,,猴,,,22~27岁,艺术家型,,,江苏省,,不限,,射手座,烟不离手,不喝酒,想,2000以下,5000-10000,没有,,,,汉族,,,,,,7,高级经营管理,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~165厘米
55759800,35,四川,四川省凉山,1,本科,男,172,我在西昌一事业单位工作，工作稳定，收入一般。希望想找一个踏实、稳重、会过日子的女人跟我一起奋斗，组建一个幸福美满的家庭！！,0,0,1,0,0,怕瓦落地,无,正在约会中,无神论,需要时购置,,66,,,其它,,未婚,未婚,不限,无神论,,,,狗,,,24~28岁,照顾者型,,,四川省,,不限,,魔羯座,烟不离手,不喝酒,,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,6,其它,A型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,150~160厘米
64914456,27,上海,上海宝山,3,大专,男,175,大家好，我是一个有责任心，幽默，体贴的男孩，现在常住地点在上海宝山，我平时的业余时间喜欢与朋友聚会，对于我的另一半，我希望她是一个温柔的女生，主要看对眼就好，真心想找一个能陪我走下去的人！……希望在百合网能快点遇到心仪的她。,0,1,1,0,1,小脸贼坏,有,,随和/厨艺不错/看重感觉/无神论/身材匀称,与父母同住,匀称,72,彼此相依相偎,私营企业,,能做几样可口的小菜,未婚,不限,不限,无神论,独生子女,上海宝山,看各自闲忙，协商分担,马,,性格，心灵,19~30岁,哲学家型,时机成熟时就结婚,,上海市,,不限,中文(普通话),处女座,社交时偶尔吸烟,社交需要喝,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",5000-10000,没有,简单就好，无所谓,,,汉族,,,父母健在,,偶尔熬夜,,其它,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,160~175厘米
53054879,40,湖北,湖北武汉,2,本科,男,173,相信百合，在这里你能找到你生命里的另一半。,1,0,1,0,0,夜风舞,有,已经结婚了,无神论,与父母同住,丰满,75,,,计算机/网络,,已婚,未婚,不限,无神论,,湖北武汉,,马,,,22~28岁,照顾者型,,,湖北省,,不限,,金牛座,不吸烟，但不反感,兴致时小酌,还没想好,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,7,生产/营运,其它,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,155~180厘米
53413753,34,北京,北京丰台,3,本科,男,175,"我是一个摄影师,又是一名电视编导,喜欢拍风景,喜欢配音和朗诵.喜欢艺术,喜欢美好的东西,更喜欢电影.记得老师上视听艺术课问大家一个问题,电影是什么.大家说是一个梦.没错,电影就是一个梦.在电影里,一切都可以实现.其实,现实中,每个人都演绎着自己的电影.希望能找到一个和自己有同样爱好,同样向往的人,相伴一生!无题朝朝睡起不胜愁，思念浓如酒，只恨身似笼中鸟，难飞又难走．轻泪随风萧萧去，寂寞空虚上心头．常看落花恋流水，再思伊人，此愁更比江水流！茫茫沧海雾中游，风雨几时休，朝朝暮暮思君伴，独饮忘情酒。泪下眼底萧然去，望影遗情系心头。常看飞鸟成双对，再蒙回首。此愁更比江水流！",0,1,1,0,1,昆仑,有,,身材苗条/有房/无神论,已购房(无贷款),较瘦,60,,,文化/娱乐/体育,,未婚,不限,不限,无神论,,北京丰台,,猪,,,20~25岁,记者型,,,北京市,,不限,,天秤座,社交时偶尔吸烟,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,6,艺术/设计/创意,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,155~172厘米
